gender,age,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,connectedToFacebook,isVIP,isVerified,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,city
1,23,1,8582,635,0,1,0,0,0,0,1,1,0,0,0,0,0,Montreux
1,25,8,2233,86,1,0,1,0,0,1,1,0,0,1,0,0,0,Steckborn
1,23,4,7139,360,1,1,0,0,0,0,1,1,0,0,0,0,0,Oltingue
1,22,6,4499,195,1,0,0,0,0,0,1,1,0,0,0,0,0,Brignais
1,20,3,984,34,1,1,0,0,0,0,1,1,0,0,0,0,0,Romont
1,19,1,5558,175,1,1,1,0,0,0,1,0,1,0,0,0,0,New York
1,23,2,2650,22,0,0,0,0,0,0,1,0,0,1,0,0,0,Tübingen
1,23,5,6224,179,1,1,0,0,0,1,1,0,0,1,0,0,0,Hamburg
1,25,3,10200,389,1,1,1,0,0,1,1,0,0,1,0,0,0,Salach
1,20,10,4930,80,1,1,0,0,0,1,1,0,0,1,0,0,0,Rheinfelden (Baden)
1,19,11,5520,413,1,0,0,0,0,0,1,1,0,0,0,0,0,Yverdon-les-Bains
1,19,16,4979,181,1,1,1,0,0,0,2,1,0,0,0,1,0,
1,20,3,5981,586,1,0,0,0,0,0,1,1,0,0,0,0,0,Vernier
1,19,4,7232,191,0,1,0,0,0,0,1,0,0,1,0,0,0,Schupfart
1,26,2,1256,15,1,0,0,0,0,0,1,0,0,1,0,0,0,
1,26,12,4348,465,1,1,1,0,0,0,1,1,0,0,0,0,0,Montrond
1,21,2,1851,31,1,1,0,0,0,1,1,0,0,1,0,0,0,Othmarsingen
1,21,5,1552,21,1,1,1,0,0,1,3,1,1,1,0,0,0,Eimeldingen
1,21,3,1873,195,1,1,1,0,0,0,1,1,0,0,0,0,0,Vevey
1,21,6,2301,36,0,1,0,0,0,0,1,1,0,0,0,0,0,Chalon-sur-Saône
1,23,1,3329,156,0,1,0,0,0,0,1,0,0,1,0,0,0,Luzern
1,23,10,4779,58,1,1,0,0,0,0,1,0,0,1,0,0,0,Schönwald im Schwarzwald
1,21,1,1343,28,1,1,1,0,0,1,2,0,1,1,0,0,0,Bern
1,23,4,4803,169,0,1,0,0,0,0,1,0,0,1,0,0,0,Bruchmühlen
1,24,2,6316,111,1,1,1,0,0,0,1,0,0,1,0,0,0,
1,20,3,5089,134,1,1,1,0,0,1,3,0,1,1,1,0,0,Freiburg im Breisgau
1,22,4,502,11,1,1,0,0,0,0,1,1,0,0,0,0,0,Vercel-Villedieu-le-Camp
1,20,4,8463,479,1,1,1,0,0,0,1,0,0,1,0,0,0,Zürich
1,19,12,10102,689,0,0,1,0,0,0,1,0,0,1,0,0,0,Villnachern
1,21,3,977,9,1,1,1,0,0,0,1,1,0,0,0,0,0,Villeurbanne
1,22,9,4267,127,0,0,0,0,0,0,1,0,0,1,0,0,0,Zürich
1,22,5,2738,76,0,1,0,0,0,0,3,0,1,1,1,0,0,Zürich
1,21,14,3809,145,0,1,0,0,0,0,1,0,0,1,0,0,0,Basel
1,20,3,567,5,0,1,0,0,0,0,1,0,0,0,1,0,0,Bellinzona
1,20,4,2991,115,1,1,0,0,0,0,1,1,0,0,0,0,0,Mulhouse
1,22,1,6416,160,1,0,0,0,0,0,1,0,0,1,0,0,0,Zürich
1,21,8,5107,352,0,1,0,0,0,0,1,1,0,0,0,0,0,Fontaines
1,22,1,1534,38,1,1,1,0,0,0,1,0,0,1,0,0,0,
1,24,5,10368,353,1,1,1,0,0,1,1,0,0,1,0,0,0,Heidelberg
1,24,1,4610,121,1,0,0,0,0,0,1,0,0,1,0,0,0,Bern
1,21,6,4821,138,0,1,1,0,0,0,1,0,0,1,0,0,0,Burgdorf
1,23,3,2123,71,1,0,0,0,0,0,1,0,0,1,0,0,0,Frankfurt am Main
1,19,3,63,1,0,1,1,0,0,0,1,0,0,1,0,0,0,Freiburg im Breisgau
1,21,12,1846,33,1,1,1,0,0,0,1,1,0,0,0,0,0,Grenoble
1,19,4,3764,76,0,0,1,0,0,1,2,0,0,1,0,1,0,Luzern
1,21,3,3520,80,1,1,1,0,0,0,1,0,0,1,0,0,0,Adligenswil
1,24,16,8354,179,0,0,1,0,0,1,1,0,0,1,0,0,0,Winterthur
1,20,1,10262,304,1,1,1,0,0,0,1,0,0,1,0,0,0,Thun
1,19,11,4558,77,0,1,1,0,0,1,1,0,0,1,0,0,0,Winterthur
1,22,8,2647,69,0,0,1,0,0,0,1,0,0,1,0,0,0,Wohlen
1,25,8,6402,222,0,1,0,0,0,1,1,0,0,1,0,0,0,Chur
1,20,3,3658,170,0,1,0,0,0,0,1,1,0,0,0,0,0,La Chaux-de-Fonds
1,19,5,3238,80,1,1,1,0,0,1,1,0,0,1,0,0,0,Ettenheim
1,20,7,8655,148,1,1,1,0,0,1,1,0,0,1,0,0,0,
1,22,4,8858,282,0,1,0,0,0,0,1,0,0,1,0,0,0,Zürich
1,25,3,1808,198,1,1,0,0,0,0,1,1,0,0,0,0,0,Fribourg
1,25,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,
1,21,4,3953,81,1,1,1,0,0,0,1,0,0,1,0,0,0,Stettbach
1,20,2,3172,82,1,0,0,0,0,0,1,0,0,1,0,0,0,Olten
1,19,3,3245,112,0,1,0,0,0,0,1,1,0,0,0,0,0,Sion
1,24,5,4792,149,1,0,0,0,0,1,1,0,0,1,0,0,0,Basel
1,19,5,15529,291,1,0,0,0,1,1,1,0,0,1,0,0,0,Dagmersellen
1,20,2,3219,52,1,1,1,0,0,0,1,0,0,1,0,0,0,Freiburg im Breisgau
1,24,2,1527,45,0,1,0,0,0,0,1,0,0,1,0,0,0,Bern
1,20,3,5290,152,1,1,1,0,0,0,2,0,0,1,0,0,0,Stuttgart
1,22,2,5077,125,1,0,0,0,0,0,1,0,0,1,0,0,0,Burgdorf
1,24,5,906,27,1,1,1,0,0,0,1,0,0,1,0,0,0,Zürich
1,23,2,826,27,0,0,0,0,0,0,1,0,0,1,0,0,0,Schopfheim
1,23,9,8499,180,0,1,0,0,0,0,1,0,0,1,0,0,0,Bern
1,20,5,13590,271,1,1,0,0,0,1,1,0,0,1,0,0,0,Landquart
1,24,2,793,13,0,0,1,0,0,0,1,0,0,1,0,0,0,Waldshut-Tiengen
1,19,5,2216,35,1,1,0,0,0,0,1,1,0,0,0,0,0,Plobsheim
1,20,6,4408,266,1,1,0,0,0,0,1,1,0,0,0,0,0,Lausanne
1,24,2,204,4,0,1,0,0,0,0,1,1,0,0,0,0,0,
1,23,4,80,0,1,0,0,0,0,1,2,0,1,1,0,0,0,Bern
1,25,2,7552,500,1,1,1,0,0,1,3,1,0,0,0,0,1,Genebra
1,24,1,1363,27,1,1,0,0,0,0,1,0,0,1,0,0,0,Köln
1,25,6,7835,340,1,1,0,0,0,0,1,0,0,1,0,0,0,Frechen
1,19,4,5574,215,1,1,0,0,0,1,1,0,0,1,0,0,0,Aesch (BL)
1,19,4,1816,174,0,0,0,0,0,0,1,1,0,0,0,0,0,
1,22,3,3502,83,0,1,1,0,0,0,1,0,0,1,0,0,0,Freiburg im Breisgau
1,22,9,4484,347,0,1,0,0,0,0,1,1,0,0,0,0,0,Renens
1,22,1,5039,117,1,1,0,0,0,1,1,0,0,1,0,0,0,Lahr/Schwarzwald
1,21,25,11303,644,1,1,1,0,0,1,1,0,0,0,1,0,0,Debrecen
1,26,6,10861,383,1,1,1,0,0,0,1,0,0,1,0,0,0,Miltenberg
1,21,3,3219,123,1,1,1,0,0,0,1,1,0,0,0,0,0,Ambilly
1,22,2,1618,61,1,0,0,0,0,0,1,0,0,1,0,0,0,Brunnen
1,23,2,4297,221,0,1,0,0,0,0,1,0,0,1,0,0,0,Bern
1,22,3,1159,85,1,0,0,0,0,0,1,1,0,0,0,0,0,Villorsonnens
1,21,1,8,0,1,1,0,0,0,0,2,1,0,1,0,0,0,Semsales
1,19,2,1612,14,0,1,0,0,0,0,1,0,0,1,0,0,0,Wiggen
1,25,4,6411,348,1,1,1,0,0,0,2,0,1,0,0,0,0,Kastanienbaum
1,19,4,3283,101,1,1,0,0,0,0,1,0,0,1,0,0,0,Solothurn
1,19,8,1931,29,1,0,0,0,0,0,1,0,0,1,0,0,0,Kaltbrunn
1,25,4,3706,371,1,1,0,0,0,1,1,1,0,0,0,0,0,Carouge (GE)
1,25,9,1394,88,1,1,1,0,0,0,1,0,0,1,0,0,0,Ulm
1,19,6,2979,151,0,1,0,0,1,0,1,1,0,0,0,0,0,Bonneville
1,20,9,1768,41,0,1,0,0,0,1,1,0,0,0,1,0,0,Novara
1,25,7,3699,247,0,1,0,0,0,0,1,1,0,0,0,0,0,Annecy
1,24,0,17,1,1,1,0,0,0,0,1,0,0,1,0,0,0,Brühl
1,21,4,5903,297,1,1,1,0,0,1,1,1,0,0,0,0,0,Lyon
1,26,6,4415,376,0,1,1,0,0,0,1,1,0,0,0,0,0,Nancy
1,21,3,3576,104,0,1,1,0,0,0,1,0,0,1,0,0,0,Bern
1,23,1,1819,75,0,1,0,0,0,0,1,1,0,0,0,0,0,Châtel-Saint-Denis
1,24,7,7275,581,0,0,0,0,0,1,1,0,0,0,1,0,0,Lausanne
1,23,4,5953,120,1,0,0,0,0,1,1,0,0,1,0,0,0,Frankfurt am Main
1,22,7,4991,145,1,1,0,0,0,1,6,0,1,1,0,1,0,Dietikon
1,24,5,4435,114,0,1,0,0,0,1,1,0,0,1,0,0,0,Grenzach-Wyhlen
1,22,8,4920,138,1,0,0,0,0,0,1,1,0,0,0,0,0,Lausanne
1,23,4,1254,77,1,1,1,0,0,0,1,1,0,0,0,0,0,Divonne-les-Bains
1,23,23,8503,410,1,1,1,0,1,1,5,1,1,0,1,1,0,Turin
1,22,5,1611,127,1,0,0,0,0,1,1,1,0,0,0,0,0,Briançon
1,23,3,3530,105,1,1,0,0,0,0,1,0,0,1,0,0,0,Bern
1,23,5,3280,124,1,1,0,0,0,1,1,1,0,0,0,0,0,Lyon
1,19,3,2675,120,1,1,0,0,0,1,1,1,0,0,0,0,0,Lonay
1,22,3,4248,101,1,0,0,0,0,0,1,0,0,1,0,0,0,Köln
1,20,5,1296,11,1,0,0,0,0,0,1,0,0,1,0,0,0,Laupersdorf
1,21,3,3450,193,1,0,0,0,0,1,1,1,0,0,0,0,0,Meximieux
1,21,9,5806,121,1,1,1,0,0,1,2,0,1,1,0,0,0,Luzern
1,22,1,1507,73,1,0,0,0,0,0,1,0,0,1,0,0,0,
1,22,1,1134,25,0,1,1,0,0,0,1,0,0,1,0,0,0,Thun
1,23,3,3417,220,1,1,1,0,0,0,1,0,1,0,0,0,0,Берлин
1,21,1,276,8,0,1,0,0,0,0,2,1,0,0,0,1,0,Saint-Sylvestre
1,22,3,4190,271,1,1,1,0,0,1,1,1,0,0,0,0,0,Grenoble
1,20,3,2716,177,0,1,0,0,0,0,1,1,0,0,0,0,0,Morges
1,23,1,2544,184,1,1,0,0,0,0,1,1,0,0,0,0,0,Annemasse
1,24,6,5584,205,0,0,0,0,0,1,1,0,0,1,0,0,0,Solothurn
1,19,10,3706,190,1,1,0,0,0,0,1,1,0,0,0,0,0,Annecy
1,24,2,4877,498,0,0,1,0,0,0,1,1,0,0,0,0,0,Yverdon-les-Bains
1,23,3,3810,104,1,1,1,0,0,0,3,0,1,1,0,0,0,Meiringen
1,22,3,4997,305,1,1,1,0,0,0,1,1,0,0,0,0,0,Genève
1,21,6,2042,132,0,1,0,0,0,0,1,1,0,0,0,0,0,Bellegarde-sur-Valserine
1,24,4,2925,145,1,0,0,0,0,0,1,0,0,1,0,0,0,Freiburg
1,22,9,3300,172,1,1,1,0,0,0,1,0,0,1,0,0,0,Aalen
1,20,7,4840,282,0,1,0,0,0,0,1,0,0,1,0,0,0,Bad Säckingen
1,25,12,5205,250,1,0,0,0,0,1,1,0,0,1,0,0,0,Basel
1,23,4,3723,91,1,1,1,0,0,0,1,0,0,1,0,0,0,Zürich
1,22,2,5488,130,1,1,0,0,0,0,1,1,0,0,0,0,0,Genève
1,23,2,2214,31,1,1,0,0,0,1,1,0,0,1,0,0,0,Seon
1,19,18,3962,117,1,0,0,0,0,1,1,0,0,1,0,0,0,Basel
1,24,8,6563,276,1,0,0,0,0,1,1,0,0,1,0,0,0,Las Bahamas
1,24,0,18,0,1,1,1,0,0,0,1,0,0,1,0,0,0,Freiburg
1,24,4,3079,122,1,1,1,0,0,0,1,0,0,1,0,0,0,Basel
1,22,4,5094,300,0,0,0,0,0,0,1,0,0,1,0,0,0,Bern
1,22,0,165,3,1,1,0,0,0,0,1,0,0,1,0,0,0,Weiterstadt
1,24,7,3911,91,0,1,0,0,0,1,1,0,0,1,0,0,0,Lenzburg
1,23,9,3930,103,1,1,0,0,0,1,1,0,0,1,0,0,0,Egeln
1,24,2,351,4,0,1,0,0,0,0,1,0,0,1,0,0,0,Baden
1,23,3,2979,73,1,0,0,0,0,0,1,0,0,1,0,0,0,Bern
1,20,7,2812,202,1,0,0,0,1,1,1,1,0,0,0,0,0,Pontarlier
1,23,1,544,9,1,1,1,0,1,0,1,0,0,1,0,0,0,Ostfildern
1,24,13,7943,219,1,0,0,0,0,0,3,0,1,1,0,0,0,Glattpark
1,22,9,9651,318,0,0,1,0,0,1,1,0,0,1,0,0,0,Rheinfelden
1,24,5,285,0,1,1,1,0,0,0,1,1,0,0,0,0,0,Thaon-les-Vosges
1,24,17,7217,719,0,0,0,0,0,0,3,0,1,1,0,0,0,Luzern
1,22,1,4400,106,1,1,1,0,0,0,1,0,0,1,0,0,0,Freiburg im Breisgau
1,23,6,9931,759,1,0,0,0,0,0,1,0,0,1,0,0,0,Dornbirn
1,19,4,3885,49,1,0,0,0,0,0,1,0,0,0,1,0,0,Vercelli
1,20,2,2028,48,1,0,0,0,0,1,1,0,0,1,0,0,0,Zürich
1,23,5,1170,19,0,1,0,0,0,1,1,1,0,0,0,0,0,Nancy
1,22,14,6865,448,1,0,0,0,0,1,1,0,0,1,0,0,0,Niederbipp
1,22,3,928,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
1,20,8,2321,76,1,0,0,0,0,0,1,0,0,0,1,0,0,Locarno
1,19,4,1163,116,1,1,1,0,0,1,1,1,0,0,0,0,0,Cranves-Sales
1,19,7,4217,89,0,1,0,0,0,0,1,0,0,1,0,0,0,Zürich
1,25,2,4017,157,0,1,0,0,0,0,1,1,0,0,0,0,0,Lyon
1,24,9,3608,138,1,0,0,0,0,0,1,0,0,1,0,0,0,Uerikon
1,24,1,1064,48,1,1,1,0,0,0,1,1,0,0,0,0,0,Genève
1,19,5,3861,92,0,1,0,0,0,0,1,0,0,1,0,0,0,Bern
1,20,2,1728,81,0,1,0,0,0,0,1,1,0,0,0,0,0,Morteau
1,24,7,5086,108,1,1,0,0,0,1,1,0,0,1,0,0,0,Suhr
1,23,1,1068,36,1,1,1,0,0,0,1,0,1,0,0,0,0,Frankfurt am Main
1,22,11,3683,278,0,0,1,0,0,1,1,0,0,0,0,0,1,Hunzenschwil
1,24,1,1777,83,1,1,1,0,0,0,1,0,0,0,0,1,0,Saarburg
1,19,2,2130,73,1,1,1,0,0,0,1,1,0,0,0,0,0,Bulle
1,21,9,6624,138,0,1,0,0,0,1,1,0,0,1,0,0,0,Kriens
1,19,6,3960,318,1,1,1,0,0,0,2,0,1,0,0,1,0,London
1,20,2,727,18,1,1,0,0,0,0,1,0,0,1,0,0,0,Biel
1,22,1,1638,59,1,0,0,0,0,0,1,0,0,1,0,0,0,Bietigheim-Bissingen
1,19,5,4048,268,0,0,0,0,0,0,1,1,0,0,0,0,0,Bienne
1,19,3,5199,234,0,1,0,0,0,0,1,1,0,0,0,0,0,Genève
1,22,3,1085,32,1,1,0,0,0,0,1,1,0,0,0,0,0,Lyon
1,24,12,12272,766,1,1,1,0,0,1,1,0,0,1,0,0,0,Speyer
1,21,5,3981,107,1,1,1,0,0,0,1,0,0,1,0,0,0,Zürich
1,21,9,8544,325,1,1,1,0,0,0,1,1,0,0,0,0,0,Lyon
1,22,8,1276,67,0,1,0,0,0,0,1,0,0,1,0,0,0,Speyer
1,22,11,1541,26,0,0,0,0,0,0,2,0,1,1,0,0,0,"Grißheim, Baden-Wurttemberg, Germany"
1,24,2,3109,143,1,1,1,0,0,0,3,1,1,1,0,0,0,Corminboeuf
1,22,3,3941,127,1,0,0,0,0,0,1,0,0,1,0,0,0,Zimmern ob Rottweil
1,25,0,47,1,0,1,0,0,0,0,1,0,0,1,0,0,0,Frankfurt am Main
1,19,4,3548,225,1,1,0,0,0,0,2,1,0,0,0,0,1,Lausanne
1,21,23,10231,548,1,0,0,0,0,0,1,0,0,1,0,0,0,Turgi
1,26,3,3077,98,1,0,0,0,0,0,1,0,0,1,0,0,0,Esslingen am Neckar
1,25,3,2675,148,1,1,1,0,0,0,2,0,1,1,0,0,0,Köln
1,21,3,803,10,1,1,1,0,0,0,1,0,0,1,0,0,0,Neukirch
1,22,4,763,19,0,1,0,0,0,1,1,0,0,1,0,0,0,
1,21,7,1829,75,0,0,1,0,0,1,1,0,0,1,0,0,0,Schönbühl
1,20,4,980,27,1,1,0,0,0,0,1,0,0,1,0,0,0,Ettenheim
1,22,11,1652,59,0,1,1,0,0,0,1,1,0,0,0,0,0,La Chaux-de-Fonds
1,23,1,1400,37,0,0,1,0,0,0,1,0,0,1,0,0,0,Basel
1,23,1,4836,272,1,1,0,0,0,0,1,0,1,0,0,0,0,Bulle
1,23,3,4209,148,0,1,0,0,0,0,1,0,0,1,0,0,0,Solothurn
1,22,6,2237,37,1,0,0,0,0,0,1,0,0,1,0,0,0,Klettgau
1,24,5,6993,279,1,0,0,0,0,0,1,0,0,1,0,0,0,Villingen-Schwenningen
1,19,4,364,13,1,0,0,0,0,1,1,1,0,0,0,0,0,Nancy
1,19,5,5103,95,0,0,0,0,0,0,1,0,0,1,0,0,0,Remetschwil
1,20,10,5912,129,0,1,0,0,0,0,1,1,0,0,0,0,0,Lyon
1,20,5,6640,204,0,0,1,0,0,0,1,0,0,1,0,0,0,Köniz
1,23,4,2784,225,0,1,0,0,0,0,1,0,0,0,0,0,1,Niederhasli
1,22,4,1513,41,1,1,0,0,0,1,1,0,0,1,0,0,0,Zell im Wiesental
1,21,5,1425,73,1,1,1,0,0,0,1,1,0,0,0,0,0,
1,23,4,5338,179,1,1,1,0,0,1,1,0,0,1,0,0,0,Rendsburg
1,19,1,2119,139,0,1,0,0,0,0,1,1,0,0,0,0,0,Genève
1,24,3,1353,29,0,0,0,0,0,0,1,0,0,1,0,0,0,Bern
1,25,3,1766,38,0,1,0,0,0,0,1,0,0,1,0,0,0,Frauenfeld
1,21,7,3052,143,1,1,1,0,0,0,1,0,0,1,0,0,0,Bern
1,21,6,1039,54,1,1,0,0,0,1,1,1,0,0,0,0,0,Lausanne
1,21,11,4539,232,1,1,0,0,0,1,1,0,0,1,0,0,0,Solothurn
1,24,4,2599,163,1,1,1,0,0,1,2,1,0,0,1,0,0,Martigny
1,25,14,2853,65,1,1,0,0,0,0,1,0,0,0,1,0,0,Rivoli
1,23,5,2960,132,1,1,0,0,0,0,1,0,0,1,0,0,0,Bern
1,22,4,534,13,0,0,1,0,0,0,1,1,0,0,0,0,0,Colmar
1,21,6,4807,209,1,1,0,0,0,1,2,0,1,1,0,0,0,Gümligen
1,21,6,4174,176,0,1,0,0,0,0,1,0,0,1,0,0,0,Luzern
1,24,2,2378,214,1,1,0,0,1,0,1,0,0,1,0,0,0,Darmstadt
1,22,3,3468,280,0,1,1,0,0,0,1,1,0,0,0,0,0,Lausanne
1,20,3,1898,86,0,0,0,0,0,0,1,1,0,0,0,0,0,Guebwiller
1,19,5,2435,123,0,1,0,0,0,0,1,1,0,0,0,0,0,Lausanne
1,24,4,2348,110,1,1,0,0,0,0,1,0,0,1,0,0,0,Blaustein
1,19,2,1468,28,1,1,0,0,0,0,1,1,0,0,0,0,0,La Roche-sur-Foron
1,22,5,1964,78,0,1,0,0,0,0,1,0,0,1,0,0,0,Pirmasens
1,24,2,3782,147,1,1,0,0,0,1,1,0,0,1,0,0,0,Biel
1,21,5,4913,416,1,0,0,0,0,0,1,1,0,0,0,0,0,Le Péage-de-Roussillon
1,24,4,3828,797,0,0,0,0,0,0,1,1,0,0,0,0,0,Aix-en-Provence
1,19,3,3954,212,1,0,0,0,0,0,1,0,0,1,0,0,0,Bern
1,20,2,1157,26,1,0,0,0,0,0,1,0,0,1,0,0,0,
1,23,5,2914,56,1,1,1,0,0,0,1,0,0,1,0,0,0,Frankfurt am Main
1,19,11,6853,384,1,1,1,0,0,1,1,0,0,1,0,0,0,Ittigen
1,22,6,3696,253,1,1,0,0,0,0,1,1,0,0,0,0,0,Le Landeron
1,20,6,2922,230,1,0,1,0,0,0,1,1,0,0,0,0,0,Lausanne
1,19,3,3625,68,1,1,1,0,0,0,1,0,0,1,0,0,0,Steinen
1,25,2,439,14,0,1,0,0,0,0,1,0,0,1,0,0,0,Köln
1,22,4,4460,252,1,1,0,0,0,1,1,0,0,1,0,0,0,Bern
1,21,8,2088,156,0,1,0,0,0,1,1,1,0,0,0,0,0,Servion
1,23,3,2052,177,1,1,1,0,1,0,1,0,0,1,0,0,0,Weil am Rhein
1,24,7,3869,89,1,1,0,0,0,1,1,0,0,1,0,0,0,Köln
1,22,4,1076,67,1,1,1,0,0,0,1,1,0,0,0,0,0,Nancy
1,24,2,285,3,1,1,1,0,0,0,1,0,0,1,0,0,0,Sinsheim
1,21,1,1696,87,0,1,0,0,0,0,1,1,0,0,0,0,0,Nyon
1,19,5,986,73,1,1,0,0,0,1,1,1,0,0,0,0,0,Colmar
1,19,4,4161,121,0,0,0,0,0,1,1,0,0,1,0,0,0,Koblenz
1,20,5,2817,164,1,1,0,0,0,0,1,1,0,0,0,0,0,Mathay
1,23,6,2911,37,1,1,1,0,0,0,1,1,0,0,0,0,0,Nancy
1,19,1,3954,82,0,0,1,0,0,0,1,0,0,1,0,0,0,Bern
1,23,3,4688,207,1,1,1,0,0,0,1,0,0,1,0,0,0,Siegburg
1,22,7,1924,35,1,0,0,0,1,0,1,0,0,0,1,0,0,Torino
1,23,4,2131,67,1,0,0,0,0,0,1,0,0,1,0,0,0,Schwalbach am Taunus
1,23,4,1080,33,0,1,0,0,0,0,1,1,0,0,0,0,0,Sion
1,19,7,11541,990,1,0,0,0,1,1,1,1,0,0,0,0,0,Lyon
1,22,8,2117,38,1,1,1,0,0,0,1,1,0,0,0,0,0,Lyon
1,22,6,6931,272,1,0,0,0,0,0,1,0,0,1,0,0,0,Luzern
1,22,3,5029,339,1,0,0,0,0,0,1,0,0,1,0,0,0,Luzern
1,20,11,1553,77,0,0,1,0,0,0,1,1,0,0,0,0,0,Vernier
1,23,1,2268,89,0,0,0,0,0,0,1,0,0,1,0,0,0,Bonn
1,25,3,1495,69,0,1,0,0,0,0,1,1,0,0,0,0,0,Chavannes-près-Renens
1,25,4,2698,112,0,1,1,0,0,0,1,0,0,1,0,0,0,Berlin
1,24,9,1527,34,0,0,1,0,0,1,1,1,0,0,0,0,0,Dijon
1,22,1,3007,212,0,1,0,0,0,0,1,1,0,0,0,0,0,Vernier
1,25,7,1931,81,0,0,0,0,0,0,1,0,0,1,0,0,0,Memmingen
1,19,9,2284,141,0,0,0,0,0,0,1,1,0,0,0,0,0,
1,19,7,2579,64,1,1,1,0,0,1,1,1,0,0,0,0,0,Charenton-le-Pont
1,20,4,4053,91,1,1,1,0,0,1,1,0,0,1,0,0,0,Freiburg im Breisgau
1,21,4,3230,69,1,1,1,0,0,1,1,0,0,1,0,0,0,Haltingen
1,19,6,4211,152,0,0,0,0,0,0,1,0,0,1,0,0,0,Zürich
1,20,1,1077,30,0,1,0,0,0,1,3,0,1,1,1,0,0,
1,22,0,1548,51,0,0,1,0,0,0,1,0,0,1,0,0,0,Zürich
1,22,6,2272,70,1,0,0,0,0,1,1,0,0,1,0,0,0,Wiesbaden
1,26,5,1457,69,1,1,1,0,0,0,1,0,0,1,0,0,0,Stuttgart
1,24,5,5192,283,1,1,1,0,0,0,1,0,0,1,0,0,0,Wiesbaden
1,22,2,5096,168,1,0,0,0,0,0,1,0,0,1,0,0,0,Luzern
1,24,6,2687,125,0,1,0,0,0,0,1,1,0,0,0,0,0,Montagny-près-Yverdon
1,25,4,5488,183,1,1,1,0,0,0,1,0,0,1,0,0,0,Luzern
1,22,5,1130,105,0,0,0,0,0,0,1,1,0,0,0,0,0,
1,23,3,475,46,0,1,0,0,0,0,1,1,0,0,0,0,0,Ouhans
1,19,8,4416,109,0,1,0,0,0,0,1,0,0,1,0,0,0,Füllinsdorf
1,23,5,6282,403,1,0,1,0,0,0,1,0,0,1,0,0,0,Zürich
1,23,3,2209,40,1,1,1,0,0,0,1,0,0,1,0,0,0,Speyer
1,25,1,3263,48,0,0,1,0,0,0,1,1,0,0,0,0,0,Merzhausen
1,22,7,4553,219,1,0,0,0,0,1,1,0,0,1,0,0,0,Zürich
1,24,3,2103,104,1,0,1,0,0,0,1,1,0,0,0,0,0,Annecy
1,19,9,5769,235,1,1,1,0,0,0,1,1,0,0,0,0,0,Colmar
1,19,24,6654,620,1,1,0,0,0,0,2,1,0,0,0,0,1,Aigle
1,23,3,3011,218,1,0,0,0,0,0,1,1,0,0,0,0,0,Genève
1,20,3,771,15,0,1,0,0,0,0,1,0,0,1,0,0,0,Freiburg im Breisgau
1,20,13,920,30,1,1,0,0,0,0,1,1,0,0,0,0,0,Benney
1,19,3,1295,7,0,0,0,0,0,1,1,1,0,0,0,0,0,La Chapelle-de-la-Tour
1,23,6,2437,55,0,1,1,0,0,1,1,0,0,1,0,0,0,Lage
1,23,3,266,1,1,1,0,0,0,0,2,0,0,1,0,0,0,"Schlieren, Zurich"
1,25,8,2813,80,0,1,0,0,0,0,1,0,0,1,0,0,0,Stuttgart
1,22,2,1618,104,0,0,0,0,0,1,1,1,0,0,0,0,0,Genas
1,21,1,811,41,1,1,0,0,0,0,1,1,0,0,0,0,0,Yverdon-les-Bains
1,24,4,2054,81,1,1,1,0,0,0,1,1,0,0,0,0,0,Dompierre-sur-Besbre
1,25,2,561,11,0,0,0,0,0,0,1,0,0,1,0,0,0,Stuttgart
1,23,3,1685,46,0,0,0,0,0,1,1,0,0,1,0,0,0,Rodgau
1,23,7,5073,119,0,0,0,0,0,1,1,0,0,1,0,0,0,Zürich
1,19,7,4332,204,1,0,0,0,0,0,1,0,0,1,0,0,0,Luzern
1,19,1,937,34,1,0,0,0,0,0,1,1,0,0,0,0,0,Lausanne
1,20,4,3515,91,1,0,0,0,0,0,1,0,0,1,0,0,0,Schaffhausen
1,21,3,2205,122,1,1,0,0,0,0,1,1,0,0,0,0,0,Besançon
1,19,4,1206,30,0,1,0,0,0,0,1,1,0,0,0,0,0,Montmélian
1,24,4,1425,48,1,0,0,0,0,0,1,1,0,0,0,0,0,Saint-Jean-de-Bournay
1,22,1,3344,58,1,0,0,0,1,1,1,0,0,1,0,0,0,Basel
1,24,3,1593,86,1,0,0,0,0,0,1,1,0,0,0,0,0,Marin
1,25,4,2390,124,1,0,0,0,0,0,1,0,1,0,0,0,0,Bern
1,22,8,3227,132,1,1,1,0,0,1,1,0,0,1,0,0,0,Odernheim am Glan
1,25,3,818,20,1,0,0,0,0,0,1,1,0,0,0,0,0,Delémont
1,22,3,2870,197,0,1,0,0,0,0,1,1,0,0,0,0,0,
1,22,4,4705,276,1,0,0,0,0,0,1,0,0,1,0,0,0,Tuzla
1,22,3,2987,65,0,1,0,0,1,0,1,1,0,0,0,0,0,Lyon
1,20,3,3255,244,1,0,0,0,0,0,1,1,0,0,0,0,0,Boudry
1,23,2,2182,114,1,0,1,0,0,0,1,1,0,0,0,0,0,Sion
